component_run_id,component,experiment_id,run_id,condition,defense,attack,raw_attack,start_epoch_s,end_epoch_s,duration_s,client_ips,roles,files
client:time_20260722_215923,client,exp_20260722_215923,,exp1,,,,1784786633.3830001,1784787579.666,946.282999753952,127.0.0.1,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/CNN/attack/krum/min_sum/exp1/client_metrics_log_20260722_215923.csv
client:time_20260722_201150,client,exp_20260722_201150,,exp1,,,,1784780215.516,1784781124.375,908.8589999675751,127.0.0.1,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/CNN/attack/krum/sign_flip/exp1/client_metrics_log_20260722_201150.csv
client:time_20260722_204306,client,exp_20260722_204306,,exp1,,,,1784781969.068,1784782937.8060002,968.7380001544952,127.0.0.1,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/CNN/attack/krum/scale/exp1/client_metrics_log_20260722_204306.csv
client:time_20260722_210722,client,exp_20260722_210722,,exp1,,,,1784783525.032,1784784426.739,901.7070000171661,127.0.0.1,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/CNN/attack/krum/noise/exp1/client_metrics_log_20260722_210722.csv
client:time_20260717_153734,client,exp_20260717_153746,,exp1,,,,1784317075.994,1784317275.094,199.10000014305115,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/multi-krum/exp1/client_metrics_log_20260717_153734.csv
client:time_20260717_155026,client,exp_20260717_155042,,exp2,,,,1784317851.619,1784318051.356,199.7369999885559,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/multi-krum/exp2/client_metrics_log_20260717_155026.csv
client:time_20260717_160138,client,exp_20260717_160155,,exp3,,,,1784318557.772,1784318756.6529999,198.8809998035431,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/multi-krum/exp3/client_metrics_log_20260717_160138.csv
client:time_20260717_162536,client,exp_20260717_162551,,exp5,,,,1784319972.906,1784320186.549,213.643000125885,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/multi-krum/exp5/client_metrics_log_20260717_162536.csv
client:time_20260717_161538,client,exp_20260717_161646,,exp4,,,,1784319415.927,1784319615.28,199.3529999256134,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/multi-krum/exp4/client_metrics_log_20260717_161538.csv
client:time_20260717_174021,client,exp_20260717_174037,,exp1,,,,1784324447.121,1784324643.632,196.510999917984,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/fedavg/exp1/client_metrics_log_20260717_174021.csv
client:time_20260717_174943,client,exp_20260717_174958,,exp2,,,,1784325007.477,1784325208.6529999,201.17599987983704,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/fedavg/exp2/client_metrics_log_20260717_174943.csv
client:time_20260717_175952,client,exp_20260717_180006,,exp3,,,,1784325615.233,1784325823.9750001,208.74200010299683,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/fedavg/exp3/client_metrics_log_20260717_175952.csv
client:time_20260717_182937,client,exp_20260717_183033,,exp5,,,,1784327442.711,1784327661.072,218.36100006103516,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/fedavg/exp5/client_metrics_log_20260717_182937.csv
client:time_20260717_180932,client,exp_20260717_180947,,exp4,,,,1784326196.7779999,1784327007.174,810.3960001468658,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/fedavg/exp4/client_metrics_log_20260717_180932.csv
client:time_20260717_143536,client,exp_20260717_143556,,exp1,,,,1784313365.619,1784313619.864,254.24500012397766,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/median/exp1/client_metrics_log_20260717_143536.csv
client:time_20260717_144709,client,exp_20260717_144726,,exp2,,,,1784314055.588,1784314257.201,201.61299991607666,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/median/exp2/client_metrics_log_20260717_144709.csv
client:time_20260717_145821,client,exp_20260717_145846,,exp3,,,,1784314763.1020002,1784314968.278,205.17599987983704,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/median/exp3/client_metrics_log_20260717_145821.csv
client:time_20260717_152058,client,exp_20260717_152113,,exp5,,,,1784316082.872,1784316283.5059998,200.63399982452393,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/median/exp5/client_metrics_log_20260717_152058.csv
client:time_20260717_151002,client,exp_20260717_151017,,exp4,,,,1784315426.973,1784315636.311,209.3380000591278,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/median/exp4/client_metrics_log_20260717_151002.csv
client:time_20260717_114000,client,exp_20260717_114154,,exp1,,,,1784302978.848,1784303180.6940002,201.84600019454956,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/flame/exp1/client_metrics_log_20260717_114000.csv
client:time_20260717_115256,client,exp_20260717_115335,,exp2,,,,1784303659.32,1784303847.923,188.60300016403198,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/flame/exp2/client_metrics_log_20260717_115256.csv
client:time_20260717_121438,client,exp_20260717_121551,,exp3,,,,1784304961.6729999,1784305154.316,192.643000125885,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/flame/exp3/client_metrics_log_20260717_121438.csv
client:time_20260717_125823,client,exp_20260717_125846,,exp5,,,,1784307577.018,1784307900.973,323.95500016212463,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/flame/exp5/client_metrics_log_20260717_125823.csv
client:time_20260717_124149,client,exp_20260717_124206,,exp4,,,,1784306586.9020002,1784306790.996,204.0939998626709,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/flame/exp4/client_metrics_log_20260717_124149.csv
client:time_20260717_164338,client,exp_20260717_164355,,exp1,,,,1784321044.663,1784321256.1529999,211.48999977111816,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/krum/exp1/client_metrics_log_20260717_164338.csv
client:time_20260717_165617,client,exp_20260717_165637,,exp2,,,,1784321806.925,1784322006.286,199.36100006103516,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/krum/exp2/client_metrics_log_20260717_165617.csv
client:time_20260717_170804,client,exp_20260717_170817,,exp3,,,,1784322506.609,1784322721.125,214.51600003242493,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/krum/exp3/client_metrics_log_20260717_170804.csv
client:time_20260717_173020,client,exp_20260717_173036,,exp5,,,,1784323845.345,1784324058.651,213.30599999427795,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/krum/exp5/client_metrics_log_20260717_173020.csv
client:time_20260717_171922,client,exp_20260717_171938,,exp4,,,,1784323188.004,1784323384.224,196.22000002861023,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/krum/exp4/client_metrics_log_20260717_171922.csv
client:time_20260717_132245,client,exp_20260717_132301,,exp1,,,,1784309035.648,1784309234.111,198.4630000591278,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/trimmed_mean/exp1/client_metrics_log_20260717_132245.csv
client:time_20260717_133316,client,exp_20260717_133332,,exp2,,,,1784309715.2700002,1784309909.335,194.06499981880188,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/trimmed_mean/exp2/client_metrics_log_20260717_133316.csv
client:time_20260717_135347,client,exp_20260717_135409,,exp3,,,,1784310858.799,1784311057.553,198.7539999485016,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/trimmed_mean/exp3/client_metrics_log_20260717_135347.csv
client:time_20260717_141929,client,exp_20260717_141940,,exp5,,,,1784312458.6499999,1784312647.037,188.38700008392334,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/trimmed_mean/exp5/client_metrics_log_20260717_141929.csv
client:time_20260717_140627,client,exp_20260717_140643,,exp4,,,,1784311612.483,1784311813.319,200.83599996566772,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/baseline/trimmed_mean/exp4/client_metrics_log_20260717_140627.csv
client:time_20260719_173043,client,exp_20260719_173101,,exp1,,,,1784496670.5049999,1784496868.813,198.30800008773804,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/multi-krum/min_max/exp1/client_metrics_log_20260719_173043.csv
client:time_20260721_202326,client,exp_20260721_202621,,exp1,,,,1784679981.451,1784680177.707,196.25600004196167,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/multi-krum/min_sum/exp1/client_metrics_log_20260721_202326.csv
client:time_20260719_162733,client,exp_20260719_162748,,exp1,,,,1784492877.582,1784493072.589,195.00699996948242,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/multi-krum/sign_flip/exp1/client_metrics_log_20260719_162733.csv
client:time_20260719_182427,client,exp_20260719_182444,,exp1,,,,1784499893.483,1784500094.0049999,200.52199983596802,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/multi-krum/krum_optimal/exp1/client_metrics_log_20260719_182427.csv
client:time_20260719_164622,client,exp_20260719_164721,,exp1,,,,1784494050.9539998,1784494251.243,200.28900027275085,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/multi-krum/scale/exp1/client_metrics_log_20260719_164622.csv
client:time_20260719_170517,client,exp_20260719_170539,,exp1,,,,1784495280.095,1784495479.44,199.34500002861023,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/multi-krum/noise/exp1/client_metrics_log_20260719_170517.csv
client:time_20260718_150152,client,exp_20260718_150214,,exp1,,,,1784401344.06,1784401538.332,194.2720000743866,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/fedavg/min_max/exp1/client_metrics_log_20260718_150152.csv
client:time_20260721_190647,client,exp_20260721_190651,,exp1,,,,1784675212.093,1784675404.61,192.51699995994568,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/fedavg/min_sum/exp1/client_metrics_log_20260721_190647.csv
client:time_20260718_181750,client,exp_20260718_181813,,exp2,,,,1784413102.9350002,1784413295.889,192.95399975776672,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/fedavg/min_sum/exp2/client_metrics_log_20260718_181750.csv
client:time_20260718_125100,client,exp_20260718_125114,,exp1,,,,1784393483.692,1784393685.105,201.41300010681152,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/fedavg/sign_flip/exp1/client_metrics_log_20260718_125100.csv
client:time_20260718_140043,client,exp_20260718_140119,,exp1,,,,1784397688.629,1784397884.0979998,195.4689998626709,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/fedavg/scale/exp1/client_metrics_log_20260718_140043.csv
client:time_20260718_142002,client,exp_20260718_142042,,exp1,,,,1784398851.6179998,1784399045.795,194.17700028419495,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/fedavg/noise/exp1/client_metrics_log_20260718_142002.csv
client:time_20260721_172044,client,exp_20260721_172146,,exp1,,,,1784668906.6369998,1784669106.685,200.04800009727478,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/median/min_max/exp1/client_metrics_log_20260721_172044.csv
client:time_20260721_173720,client,exp_20260721_173849,,exp1,,,,1784670218.407,1784670412.635,194.2279999256134,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/median/min_sum/exp1/client_metrics_log_20260721_173720.csv
client:time_20260721_155422,client,exp_20260721_155510,,exp1,,,,1784663943.107,1784664897.1820002,954.0750000476837,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/median/sign_flip/exp1/client_metrics_log_20260721_155422.csv
client:time_20260721_162152,client,exp_20260721_162344,,exp1,,,,1784665424.52,1784665627.021,202.50099992752075,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/median/scale/exp1/client_metrics_log_20260721_162152.csv
client:time_20260721_163708,client,exp_20260721_163822,,exp1,,,,1784666303.0310001,1784666498.3100002,195.27900004386902,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/median/noise/exp1/client_metrics_log_20260721_163708.csv
client:time_20260721_145618,client,exp_20260721_145650,,exp1,,,,1784660347.077,1784660539.592,192.51500010490417,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/flame/min_max/exp1/client_metrics_log_20260721_145618.csv
client:time_20260721_151147,client,exp_20260721_151151,,exp1,,,,1784661112.09,1784661310.487,198.3970000743866,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/flame/min_sum/exp1/client_metrics_log_20260721_151147.csv
client:time_20260721_141552,client,exp_20260721_141606,,exp1,,,,1784657766.7289999,1784657967.5870001,200.8580002784729,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/flame/sign_flip/exp1/client_metrics_log_20260721_141552.csv
client:time_20260721_143333,client,exp_20260721_143337,,exp1,,,,1784658817.915,1784659018.348,200.43300008773804,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/flame/scale/exp1/client_metrics_log_20260721_143333.csv
client:time_20260721_144412,client,exp_20260721_144423,,exp1,,,,1784659463.822,1784659664.664,200.8420000076294,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/flame/noise/exp1/client_metrics_log_20260721_144412.csv
client:time_20260719_152218,client,exp_20260719_152245,,exp1,,,,1784488974.891,1784489169.132,194.2409999370575,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/krum/min-sum/exp1/client_metrics_log_20260719_152218.csv
client:time_20260721_200807,client,exp_20260721_200918,,exp1,,,,1784678958.829,1784679155.652,196.82299995422363,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/krum/min_max/exp1/client_metrics_log_20260721_200807.csv
client:time_20260721_195419,client,exp_20260721_195452,,exp1,,,,1784678116.376,1784678316.2150002,199.83900022506714,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/krum/sign_flip/exp1/client_metrics_log_20260721_195419.csv
client:time_20260721_194129,client,exp_20260721_194149,,exp1,,,,1784677309.67,1784677510.136,200.46599984169006,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/krum/krum_optimal/exp1/client_metrics_log_20260721_194129.csv
client:time_20260719_142143,client,exp_20260719_142208,,exp1,,,,1784485338.1,1784485535.719,197.6190001964569,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/krum/scale/exp1/client_metrics_log_20260719_142143.csv
client:time_20260719_143929,client,exp_20260719_143948,,exp1,,,,1784486397.927,1784486610.4620001,212.5350000858307,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/krum/noise/exp1/client_metrics_log_20260719_143929.csv
client:time_20260721_183900,client,exp_20260721_183905,,exp1,,,,1784673545.903,1784673746.703,200.79999995231628,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/trimmed_mean/min_max/exp1/client_metrics_log_20260721_183900.csv
client:time_20260721_185134,client,exp_20260721_185242,,exp1,,,,1784674363.141,1784674564.486,201.34500002861023,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/trimmed_mean/min_sum/exp1/client_metrics_log_20260721_185134.csv
client:time_20260721_175651,client,exp_20260721_175721,,exp1,,,,1784671095.832,1784671293.411,197.5789999961853,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/trimmed_mean/sign_flip/exp1/client_metrics_log_20260721_175651.csv
client:time_20260721_181100,client,exp_20260721_181129,,exp1,,,,1784671889.572,1784672091.7350001,202.16300010681152,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/trimmed_mean/scale/exp1/client_metrics_log_20260721_181100.csv
client:time_20260721_182140,client,exp_20260721_182222,,exp1,,,,1784672542.947,1784672735.951,193.0039999485016,10.42.0.18,client_metrics,/home/lawrence/Lawrence/FL_poison/data/client_results_unattributed_legacy/client 4/RNN/attack/trimmed_mean/noise/exp1/client_metrics_log_20260721_182140.csv
client:time_20260722_130920,client,exp_20260722_130920,,exp1,,,,1784754654.2489998,1784755872.615,1218.366000175476,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/multi-krum/exp1/client_metrics_log_20260722_130920.csv
client:time_20260722_133619,client,exp_20260722_133619,,exp2,,,,1784756441.384,1784757423.5470002,982.1630001068115,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/multi-krum/exp2/client_metrics_log_20260722_133619.csv
client:time_20260722_112721,client,exp_20260722_112721,,exp1,,,,1784748493.819,1784749568.018,1074.1989998817444,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/fedavg/exp1/client_metrics_log_20260722_112721.csv
client:time_20260722_115336,client,exp_20260722_115336,,exp2,,,,1784750061.641,1784751202.67,1141.029000043869,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/fedavg/exp2/client_metrics_log_20260722_115336.csv
client:time_20260722_140129,client,exp_20260722_140129,,exp1,,,,1784757827.684,1784758910.779,1083.0950000286102,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/median/exp1/client_metrics_log_20260722_140129.csv
client:time_20260722_142802,client,exp_20260722_142802,,exp2,,,,1784759422.7710001,1784760482.472,1059.700999736786,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/median/exp2/client_metrics_log_20260722_142802.csv
client:time_20260722_165748,client,exp_20260722_165748,,exp1,,,,1784768445.385,1784769534.201,1088.8159999847412,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/flame/exp1/client_metrics_log_20260722_165748.csv
client:time_20260722_163303,client,exp_20260722_163303,,exp2,,,,1784766910.396,1784767996.084,1085.688000202179,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/flame/exp2/client_metrics_log_20260722_163303.csv
client:time_20260722_121952,client,exp_20260722_121952,,exp1,,,,1784751635.967,1784752748.792,1112.8250000476837,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/krum/exp1/client_metrics_log_20260722_121952.csv
client:time_20260722_124451,client,exp_20260722_124451,,exp2,,,,1784753158.236,1784754303.6780002,1145.4420001506805,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/krum/exp2/client_metrics_log_20260722_124451.csv
client:time_20260722_145848,client,exp_20260722_145848,,exp1,,,,1784761137.9980001,1784762279.328,1141.329999923706,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/trimmed_mean/exp1/client_metrics_log_20260722_145848.csv
client:time_20260722_153502,client,exp_20260722_153502,,exp2,,,,1784763415.688,1784764519.078,1103.3900001049042,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/baseline/trimmed_mean/exp2/client_metrics_log_20260722_153502.csv
client:time_20260722_234733,client,exp_20260722_234733,,exp1,,,,1784793117.831,1784794065.274,947.4429998397827,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/multi-krum/min_max/exp1/client_metrics_log_20260722_234733.csv
client:time_20260723_001623,client,exp_20260723_001623,,exp1,,,,1784794746.23,1784795919.632,1173.401999950409,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/multi-krum/min_sum/exp1/client_metrics_log_20260723_001623.csv
client:time_20260722_222525,client,exp_20260722_222525,,exp1,,,,1784788117.04,1784789169.3070002,1052.2670001983643,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/multi-krum/sign_flip/exp1/client_metrics_log_20260722_222525.csv
client:time_20260722_225247,client,exp_20260722_225247,,exp1,,,,1784789765.552,1784790652.493,886.9409999847412,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/multi-krum/scale/exp1/client_metrics_log_20260722_225247.csv
client:time_20260722_232322,client,exp_20260722_232322,,exp1,,,,1784791740.132,1784792681.6220002,941.4900002479553,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/multi-krum/noise/exp1/client_metrics_log_20260722_232322.csv
client:time_20260722_191145,client,exp_20260722_191145,,exp1,,,,1784777023.47,1784777860.3769999,836.9069998264313,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/fedavg/min_max/exp1/client_metrics_log_20260722_191145.csv
client:time_20260722_194320,client,exp_20260722_194320,,exp1,,,,1784778411.607,1784779445.8140001,1034.2070000171661,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/fedavg/min_sum/exp1/client_metrics_log_20260722_194320.csv
client:time_20260722_172656,client,exp_20260722_172656,,exp1,,,,1784770338.57,1784771221.686,883.1160001754761,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/fedavg/sign_flip/exp1/client_metrics_log_20260722_172656.csv
client:time_20260722_180231,client,exp_20260722_180231,,exp1,,,,1784773904.573,1784774795.32,890.7469999790192,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/fedavg/scale/exp1/client_metrics_log_20260722_180231.csv
client:time_20260722_213704,client,exp_20260722_213704,,exp1,,,,1784785187.32,1784786125.3379998,938.0179998874664,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/krum/min_max/exp1/client_metrics_log_20260722_213704.csv
client:time_20260722_215911,client,exp_20260722_215911,,exp1,,,,1784786633.86,1784787579.225,945.3650000095367,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/krum/min_sum/exp1/client_metrics_log_20260722_215911.csv
client:time_20260722_201151,client,exp_20260722_201151,,exp1,,,,1784780215.5500002,1784781124.665,909.1149997711182,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/krum/sign_flip/exp1/client_metrics_log_20260722_201151.csv
client:time_20260722_204212,client,exp_20260722_204212,,exp1,,,,1784781971.498,1784782936.54,965.0420000553131,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/krum/scale/exp1/client_metrics_log_20260722_204212.csv
client:time_20260722_210657,client,exp_20260722_210657,,exp1,,,,1784783525.028,1784784426.8209999,901.7929997444153,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/CNN/attack/krum/noise/exp1/client_metrics_log_20260722_210657.csv
client:time_20260721_203608,client,exp_20260721_203639,,New_RNN,,,,1784680633.752,1784681073.1020002,439.35000014305115,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/client_metrics_log_20260721_203608.csv
client:time_20260717_153631,client,exp_20260717_153650,,exp1,,,,1784317076.077,1784317274.957,198.88000011444092,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/baseline/multi-krum/exp1/client_metrics_log_20260717_153631.csv
client:time_20260717_154935,client,exp_20260717_154952,,exp2,,,,1784317851.631,1784318051.2140002,199.58300018310547,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/baseline/multi-krum/exp2/client_metrics_log_20260717_154935.csv
client:time_20260717_155923,client,exp_20260717_160033,,exp3,,,,1784318557.794,1784318756.512,198.71800017356873,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/baseline/multi-krum/exp3/client_metrics_log_20260717_155923.csv
client:time_20260717_162513,client,exp_20260717_162612,,exp5,,,,1784319972.871,1784320186.436,213.56500005722046,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/baseline/multi-krum/exp5/client_metrics_log_20260717_162513.csv
client:time_20260717_161448,client,exp_20260717_161505,,exp4,,,,1784319415.926,1784319615.1,199.17399978637695,10.42.0.47,client_metrics,/home/lawrence/Lawrence/FL_poison/client_results/client-1/RNN/New_RNN/poisoning/baseline/multi-krum/exp4/client_metrics_log_20260717_161448.csv
